lat,lon,date,value
38.73737373737374,-124.5,2023-02-12,9.33
38.73737373737374,-124.5,2023-02-19,3.4
38.73737373737374,-124.5,2023-02-26,5.42
38.73737373737374,-124.5,2023-03-05,2.14
38.73737373737374,-124.5,2023-03-12,5.26
38.73737373737374,-124.5,2023-03-19,8.11
38.73737373737374,-124.5,2023-03-26,2.49
38.73737373737374,-124.5,2023-04-02,8.77
38.73737373737374,-124.5,2023-04-09,3.29
38.73737373737374,-124.5,2023-04-16,3.95
38.73737373737374,-124.5,2023-04-23,4.19
38.73737373737374,-124.5,2023-04-30,5.25
38.73737373737374,-124.5,2023-05-07,8.68
38.73737373737374,-124.5,2023-05-14,8.33
38.73737373737374,-124.5,2023-05-21,0.26
38.73737373737374,-124.5,2023-05-28,7.38
38.73737373737374,-124.5,2023-06-04,4.83
38.73737373737374,-124.5,2023-06-11,6.84
38.73737373737374,-124.5,2023-06-18,6.02
38.73737373737374,-124.5,2023-06-25,4.05
38.73737373737374,-124.5,2023-07-02,6.5
38.73737373737374,-124.5,2023-07-09,6.13
38.73737373737374,-124.5,2023-07-16,3.6
38.73737373737374,-124.5,2023-07-23,6.77
38.73737373737374,-124.5,2023-07-30,2.16
38.73737373737374,-124.5,2023-08-06,2.59
38.73737373737374,-124.5,2023-08-13,9.55
38.73737373737374,-124.5,2023-08-20,0.12
38.73737373737374,-124.5,2023-08-27,7.92
38.73737373737374,-124.5,2023-09-03,2.42
38.73737373737374,-124.5,2023-09-10,1.51
38.73737373737374,-124.5,2023-09-17,9.36
38.73737373737374,-124.5,2023-09-24,7.04
38.73737373737374,-124.5,2023-10-01,5.22
38.73737373737374,-124.5,2023-10-08,8.29
38.73737373737374,-124.5,2023-10-15,7.13
38.73737373737374,-124.5,2023-10-22,3.2
38.73737373737374,-124.5,2023-10-29,3.87
38.73737373737374,-124.5,2023-11-05,3.98
38.73737373737374,-124.5,2023-11-12,1.57
38.73737373737374,-124.5,2023-11-19,8.83
38.73737373737374,-124.5,2023-11-26,5.88
38.73737373737374,-124.5,2023-12-03,2.14
38.73737373737374,-124.5,2023-12-10,2.7
38.73737373737374,-124.5,2023-12-17,5.63
38.73737373737374,-124.5,2023-12-24,8.07
38.73737373737374,-124.5,2023-12-31,2.23
38.73737373737374,-123.96969696969697,2023-01-01,2.3
38.73737373737374,-123.96969696969697,2023-01-08,8.91
38.73737373737374,-123.96969696969697,2023-01-15,5.29
38.73737373737374,-123.96969696969697,2023-01-22,6.62
38.73737373737374,-123.96969696969697,2023-01-29,3.91
38.73737373737374,-123.96969696969697,2023-02-05,5.69
38.73737373737374,-123.96969696969697,2023-02-12,1.6
38.73737373737374,-123.96969696969697,2023-02-19,6.92
38.73737373737374,-123.96969696969697,2023-02-26,5.28
38.73737373737374,-123.96969696969697,2023-03-05,4.62
38.73737373737374,-123.96969696969697,2023-03-12,0.61
38.73737373737374,-123.96969696969697,2023-03-19,4.37
38.73737373737374,-123.96969696969697,2023-03-26,8.23
38.73737373737374,-123.96969696969697,2023-04-02,2.79
38.73737373737374,-123.96969696969697,2023-04-09,5.99
38.73737373737374,-123.96969696969697,2023-04-16,0.02
38.73737373737374,-123.96969696969697,2023-04-23,6.18
38.73737373737374,-123.96969696969697,2023-04-30,4.72
38.73737373737374,-123.96969696969697,2023-05-07,1.88
38.73737373737374,-123.96969696969697,2023-05-14,6.38
38.73737373737374,-123.96969696969697,2023-05-21,7.56
38.73737373737374,-123.96969696969697,2023-05-28,5.84
38.73737373737374,-123.96969696969697,2023-06-04,8.47
38.73737373737374,-123.96969696969697,2023-06-11,8.84
38.73737373737374,-123.96969696969697,2023-06-18,7.17
38.73737373737374,-123.96969696969697,2023-06-25,3.13
38.73737373737374,-123.96969696969697,2023-07-02,8.83
38.73737373737374,-123.96969696969697,2023-07-09,7.67
38.73737373737374,-123.96969696969697,2023-07-16,4.91
38.73737373737374,-123.96969696969697,2023-07-23,3.06
38.73737373737374,-123.96969696969697,2023-07-30,1.24
38.73737373737374,-123.96969696969697,2023-08-06,7.27
38.73737373737374,-123.96969696969697,2023-08-13,5.11
38.73737373737374,-123.96969696969697,2023-08-20,9.81
38.73737373737374,-123.96969696969697,2023-08-27,3.34
38.73737373737374,-123.96969696969697,2023-09-03,5.23
38.73737373737374,-123.96969696969697,2023-09-10,1.74
38.73737373737374,-123.96969696969697,2023-09-17,2.25
38.73737373737374,-123.96969696969697,2023-09-24,5.36
38.73737373737374,-123.96969696969697,2023-10-01,7.51
38.73737373737374,-123.96969696969697,2023-10-08,2.22
38.73737373737374,-123.96969696969697,2023-10-15,6.26
38.73737373737374,-123.96969696969697,2023-10-22,7.65
38.73737373737374,-123.96969696969697,2023-10-29,4.72
38.73737373737374,-123.96969696969697,2023-11-05,0.48
38.73737373737374,-123.96969696969697,2023-11-12,8.25
38.73737373737374,-123.96969696969697,2023-11-19,0.06
38.73737373737374,-123.96969696969697,2023-11-26,0.97
38.73737373737374,-123.96969696969697,2023-12-03,6.95
38.73737373737374,-123.96969696969697,2023-12-10,5.02
38.73737373737374,-123.96969696969697,2023-12-17,5.9
38.73737373737374,-123.96969696969697,2023-12-24,6.69
38.73737373737374,-123.96969696969697,2023-12-31,2.56
38.73737373737374,-123.43939393939394,2023-01-01,0.15
38.73737373737374,-123.43939393939394,2023-01-08,9.83
38.73737373737374,-123.43939393939394,2023-01-15,6.95
38.73737373737374,-123.43939393939394,2023-01-22,7.38
38.73737373737374,-123.43939393939394,2023-01-29,3.05
38.73737373737374,-123.43939393939394,2023-02-05,6.43
38.73737373737374,-123.43939393939394,2023-02-12,6.35
38.73737373737374,-123.43939393939394,2023-02-19,1.13
38.73737373737374,-123.43939393939394,2023-02-26,8.26
38.73737373737374,-123.43939393939394,2023-03-05,3.71
38.73737373737374,-123.43939393939394,2023-03-12,2.18
38.73737373737374,-123.43939393939394,2023-03-19,9.4
38.73737373737374,-123.43939393939394,2023-03-26,9.56
38.73737373737374,-123.43939393939394,2023-04-02,3.28
38.73737373737374,-123.43939393939394,2023-04-09,8.36
38.73737373737374,-123.43939393939394,2023-04-16,1.63
38.73737373737374,-123.43939393939394,2023-04-23,4.18
38.73737373737374,-123.43939393939394,2023-04-30,7.58
38.73737373737374,-123.43939393939394,2023-05-07,6.74
38.73737373737374,-123.43939393939394,2023-05-14,7.04
38.73737373737374,-123.43939393939394,2023-05-21,3.14
38.73737373737374,-123.43939393939394,2023-05-28,9.14
38.73737373737374,-123.43939393939394,2023-06-04,3.39
38.73737373737374,-123.43939393939394,2023-06-11,3.9
38.73737373737374,-123.43939393939394,2023-06-18,8.15
38.73737373737374,-123.43939393939394,2023-06-25,5.97
38.73737373737374,-123.43939393939394,2023-07-02,3.35
38.73737373737374,-123.43939393939394,2023-07-09,2.76
38.73737373737374,-123.43939393939394,2023-07-16,9.43
38.73737373737374,-123.43939393939394,2023-07-23,8.6
38.73737373737374,-123.43939393939394,2023-07-30,1.59
38.73737373737374,-123.43939393939394,2023-08-06,2.53
38.73737373737374,-123.43939393939394,2023-08-13,8.15
38.73737373737374,-123.43939393939394,2023-08-20,5.79
38.73737373737374,-123.43939393939394,2023-08-27,5.48
38.73737373737374,-123.43939393939394,2023-09-03,1.22
38.73737373737374,-123.43939393939394,2023-09-10,1.39
38.73737373737374,-123.43939393939394,2023-09-17,2.77
38.73737373737374,-123.43939393939394,2023-09-24,3.55
38.73737373737374,-123.43939393939394,2023-10-01,6.14
38.73737373737374,-123.43939393939394,2023-10-08,9.93
38.73737373737374,-123.43939393939394,2023-10-15,4.17
38.73737373737374,-123.43939393939394,2023-10-22,9.84
38.73737373737374,-123.43939393939394,2023-10-29,0.35
38.73737373737374,-123.43939393939394,2023-11-05,9.3
38.73737373737374,-123.43939393939394,2023-11-12,2.91
38.73737373737374,-123.43939393939394,2023-11-19,6.75
38.73737373737374,-123.43939393939394,2023-11-26,8.0
38.73737373737374,-123.43939393939394,2023-12-03,8.35
38.73737373737374,-123.43939393939394,2023-12-10,2.36
38.73737373737374,-123.43939393939394,2023-12-17,7.79
38.73737373737374,-123.43939393939394,2023-12-24,6.33
38.73737373737374,-123.43939393939394,2023-12-31,8.46
38.73737373737374,-122.9090909090909,2023-01-01,0.68
38.73737373737374,-122.9090909090909,2023-01-08,6.62
38.73737373737374,-122.9090909090909,2023-01-15,9.67
38.73737373737374,-122.9090909090909,2023-01-22,3.86
38.73737373737374,-122.9090909090909,2023-01-29,6.34
38.73737373737374,-122.9090909090909,2023-02-05,2.93
38.73737373737374,-122.9090909090909,2023-02-12,0.39
38.73737373737374,-122.9090909090909,2023-02-19,5.27
38.73737373737374,-122.9090909090909,2023-02-26,5.18
38.73737373737374,-122.9090909090909,2023-03-05,0.05
38.73737373737374,-122.9090909090909,2023-03-12,9.25
38.73737373737374,-122.9090909090909,2023-03-19,5.88
38.73737373737374,-122.9090909090909,2023-03-26,0.33
38.73737373737374,-122.9090909090909,2023-04-02,2.7
38.73737373737374,-122.9090909090909,2023-04-09,0.15
38.73737373737374,-122.9090909090909,2023-04-16,3.58
38.73737373737374,-122.9090909090909,2023-04-23,2.97
38.73737373737374,-122.9090909090909,2023-04-30,9.17
38.73737373737374,-122.9090909090909,2023-05-07,1.43
38.73737373737374,-122.9090909090909,2023-05-14,0.23
38.73737373737374,-122.9090909090909,2023-05-21,2.84
38.73737373737374,-122.9090909090909,2023-05-28,2.29
38.73737373737374,-122.9090909090909,2023-06-04,0.37
38.73737373737374,-122.9090909090909,2023-06-11,3.77
38.73737373737374,-122.9090909090909,2023-06-18,2.97
38.73737373737374,-122.9090909090909,2023-06-25,9.43
38.73737373737374,-122.9090909090909,2023-07-02,6.31
38.73737373737374,-122.9090909090909,2023-07-09,1.02
38.73737373737374,-122.9090909090909,2023-07-16,1.74
38.73737373737374,-122.9090909090909,2023-07-23,5.0
38.73737373737374,-122.9090909090909,2023-07-30,1.29
38.73737373737374,-122.9090909090909,2023-08-06,9.15
38.73737373737374,-122.9090909090909,2023-08-13,0.15
38.73737373737374,-122.9090909090909,2023-08-20,4.63
38.73737373737374,-122.9090909090909,2023-08-27,5.5
38.73737373737374,-122.9090909090909,2023-09-03,0.02
38.73737373737374,-122.9090909090909,2023-09-10,5.32
38.73737373737374,-122.9090909090909,2023-09-17,2.79
38.73737373737374,-122.9090909090909,2023-09-24,0.85
38.73737373737374,-122.9090909090909,2023-10-01,9.64
38.73737373737374,-122.9090909090909,2023-10-08,5.6
38.73737373737374,-122.9090909090909,2023-10-15,3.45
38.73737373737374,-122.9090909090909,2023-10-22,5.71
38.73737373737374,-122.9090909090909,2023-10-29,5.94
38.73737373737374,-122.9090909090909,2023-11-05,4.18
38.73737373737374,-122.9090909090909,2023-11-12,7.53
38.73737373737374,-122.9090909090909,2023-11-19,4.01
38.73737373737374,-122.9090909090909,2023-11-26,6.45
38.73737373737374,-122.9090909090909,2023-12-03,6.71
38.73737373737374,-122.9090909090909,2023-12-10,5.87
38.73737373737374,-122.9090909090909,2023-12-17,8.82
38.73737373737374,-122.9090909090909,2023-12-24,0.41
38.73737373737374,-122.9090909090909,2023-12-31,7.92
38.73737373737374,-122.37878787878788,2023-01-01,9.77
38.73737373737374,-122.37878787878788,2023-01-08,6.47
38.73737373737374,-122.37878787878788,2023-01-15,3.81
38.73737373737374,-122.37878787878788,2023-01-22,8.55
38.73737373737374,-122.37878787878788,2023-01-29,8.71
38.73737373737374,-122.37878787878788,2023-02-05,1.44
38.73737373737374,-122.37878787878788,2023-02-12,1.53
38.73737373737374,-122.37878787878788,2023-02-19,6.19
38.73737373737374,-122.37878787878788,2023-02-26,8.87
38.73737373737374,-122.37878787878788,2023-03-05,5.93
38.73737373737374,-122.37878787878788,2023-03-12,1.78
38.73737373737374,-122.37878787878788,2023-03-19,4.7
38.73737373737374,-122.37878787878788,2023-03-26,0.05
38.73737373737374,-122.37878787878788,2023-04-02,4.51
38.73737373737374,-122.37878787878788,2023-04-09,3.45
38.73737373737374,-122.37878787878788,2023-04-16,6.46
38.73737373737374,-122.37878787878788,2023-04-23,7.9
38.73737373737374,-122.37878787878788,2023-04-30,7.54
38.73737373737374,-122.37878787878788,2023-05-07,9.39
38.73737373737374,-122.37878787878788,2023-05-14,5.75
38.73737373737374,-122.37878787878788,2023-05-21,9.31
38.73737373737374,-122.37878787878788,2023-05-28,1.5
38.73737373737374,-122.37878787878788,2023-06-04,6.32
38.73737373737374,-122.37878787878788,2023-06-11,4.99
38.73737373737374,-122.37878787878788,2023-06-18,6.71
38.73737373737374,-122.37878787878788,2023-06-25,4.36
38.73737373737374,-122.37878787878788,2023-07-02,1.45
38.73737373737374,-122.37878787878788,2023-07-09,5.8
38.73737373737374,-122.37878787878788,2023-07-16,8.83
38.73737373737374,-122.37878787878788,2023-07-23,3.53
38.73737373737374,-122.37878787878788,2023-07-30,3.56
38.73737373737374,-122.37878787878788,2023-08-06,0.51
38.73737373737374,-122.37878787878788,2023-08-13,0.13
38.73737373737374,-122.37878787878788,2023-08-20,6.11
38.73737373737374,-122.37878787878788,2023-08-27,3.53
38.73737373737374,-122.37878787878788,2023-09-03,3.57
38.73737373737374,-122.37878787878788,2023-09-10,8.57
38.73737373737374,-122.37878787878788,2023-09-17,7.07
38.73737373737374,-122.37878787878788,2023-09-24,6.68
38.73737373737374,-122.37878787878788,2023-10-01,4.3
38.73737373737374,-122.37878787878788,2023-10-08,1.28
38.73737373737374,-122.37878787878788,2023-10-15,9.21
38.73737373737374,-122.37878787878788,2023-10-22,0.66
38.73737373737374,-122.37878787878788,2023-10-29,4.29
38.73737373737374,-122.37878787878788,2023-11-05,8.11
38.73737373737374,-122.37878787878788,2023-11-12,5.07
38.73737373737374,-122.37878787878788,2023-11-19,9.24
38.73737373737374,-122.37878787878788,2023-11-26,9.93
38.73737373737374,-122.37878787878788,2023-12-03,4.09
38.73737373737374,-122.37878787878788,2023-12-10,7.27
38.73737373737374,-122.37878787878788,2023-12-17,3.41
38.73737373737374,-122.37878787878788,2023-12-24,0.76
38.73737373737374,-122.37878787878788,2023-12-31,8.61
38.73737373737374,-121.84848484848484,2023-01-01,6.5
38.73737373737374,-121.84848484848484,2023-01-08,9.06
38.73737373737374,-121.84848484848484,2023-01-15,2.94
38.73737373737374,-121.84848484848484,2023-01-22,6.99
38.73737373737374,-121.84848484848484,2023-01-29,3.35
38.73737373737374,-121.84848484848484,2023-02-05,1.2
38.73737373737374,-121.84848484848484,2023-02-12,9.1
38.73737373737374,-121.84848484848484,2023-02-19,6.12
38.73737373737374,-121.84848484848484,2023-02-26,5.97
38.73737373737374,-121.84848484848484,2023-03-05,6.93
38.73737373737374,-121.84848484848484,2023-03-12,3.14
38.73737373737374,-121.84848484848484,2023-03-19,5.68
38.73737373737374,-121.84848484848484,2023-03-26,4.16
38.73737373737374,-121.84848484848484,2023-04-02,8.4
38.73737373737374,-121.84848484848484,2023-04-09,0.3
38.73737373737374,-121.84848484848484,2023-04-16,3.23
38.73737373737374,-121.84848484848484,2023-04-23,8.13
38.73737373737374,-121.84848484848484,2023-04-30,3.77
38.73737373737374,-121.84848484848484,2023-05-07,0.52
38.73737373737374,-121.84848484848484,2023-05-14,0.52
38.73737373737374,-121.84848484848484,2023-05-21,1.42
38.73737373737374,-121.84848484848484,2023-05-28,8.79
38.73737373737374,-121.84848484848484,2023-06-04,9.29
38.73737373737374,-121.84848484848484,2023-06-11,4.87
38.73737373737374,-121.84848484848484,2023-06-18,3.25
38.73737373737374,-121.84848484848484,2023-06-25,7.31
38.73737373737374,-121.84848484848484,2023-07-02,6.24
38.73737373737374,-121.84848484848484,2023-07-09,5.77
38.73737373737374,-121.84848484848484,2023-07-16,2.31
38.73737373737374,-121.84848484848484,2023-07-23,4.59
38.73737373737374,-121.84848484848484,2023-07-30,7.44
38.73737373737374,-121.84848484848484,2023-08-06,7.12
38.73737373737374,-121.84848484848484,2023-08-13,7.69
38.73737373737374,-121.84848484848484,2023-08-20,1.14
38.73737373737374,-121.84848484848484,2023-08-27,5.24
38.73737373737374,-121.84848484848484,2023-09-03,1.42
38.73737373737374,-121.84848484848484,2023-09-10,1.45
38.73737373737374,-121.84848484848484,2023-09-17,6.48
38.73737373737374,-121.84848484848484,2023-09-24,1.92
38.73737373737374,-121.84848484848484,2023-10-01,0.37
38.73737373737374,-121.84848484848484,2023-10-08,7.91
38.73737373737374,-121.84848484848484,2023-10-15,7.16
38.73737373737374,-121.84848484848484,2023-10-22,2.18
38.73737373737374,-121.84848484848484,2023-10-29,9.8
38.73737373737374,-121.84848484848484,2023-11-05,0.32
38.73737373737374,-121.84848484848484,2023-11-12,6.37
38.73737373737374,-121.84848484848484,2023-11-19,2.64
38.73737373737374,-121.84848484848484,2023-11-26,6.91
38.73737373737374,-121.84848484848484,2023-12-03,2.09
38.73737373737374,-121.84848484848484,2023-12-10,2.01
38.73737373737374,-121.84848484848484,2023-12-17,8.48
38.73737373737374,-121.84848484848484,2023-12-24,1.78
38.73737373737374,-121.84848484848484,2023-12-31,6.68
38.73737373737374,-121.31818181818181,2023-01-01,9.91
38.73737373737374,-121.31818181818181,2023-01-08,5.95
38.73737373737374,-121.31818181818181,2023-01-15,3.73
38.73737373737374,-121.31818181818181,2023-01-22,3.72
38.73737373737374,-121.31818181818181,2023-01-29,8.31
38.73737373737374,-121.31818181818181,2023-02-05,0.36
38.73737373737374,-121.31818181818181,2023-02-12,1.86
38.73737373737374,-121.31818181818181,2023-02-19,1.32
38.73737373737374,-121.31818181818181,2023-02-26,6.53
38.73737373737374,-121.31818181818181,2023-03-05,5.52
38.73737373737374,-121.31818181818181,2023-03-12,3.05
38.73737373737374,-121.31818181818181,2023-03-19,2.92
38.73737373737374,-121.31818181818181,2023-03-26,2.17
38.73737373737374,-121.31818181818181,2023-04-02,8.19
38.73737373737374,-121.31818181818181,2023-04-09,9.86
38.73737373737374,-121.31818181818181,2023-04-16,2.18
38.73737373737374,-121.31818181818181,2023-04-23,9.77
38.73737373737374,-121.31818181818181,2023-04-30,7.98
38.73737373737374,-121.31818181818181,2023-05-07,8.9
38.73737373737374,-121.31818181818181,2023-05-14,3.93
38.73737373737374,-121.31818181818181,2023-05-21,6.78
38.73737373737374,-121.31818181818181,2023-05-28,9.63
38.73737373737374,-121.31818181818181,2023-06-04,5.55
38.73737373737374,-121.31818181818181,2023-06-11,8.11
38.73737373737374,-121.31818181818181,2023-06-18,8.53
38.73737373737374,-121.31818181818181,2023-06-25,1.65
38.73737373737374,-121.31818181818181,2023-07-02,8.29
38.73737373737374,-121.31818181818181,2023-07-09,0.28
38.73737373737374,-121.31818181818181,2023-07-16,2.29
38.73737373737374,-121.31818181818181,2023-07-23,6.54
38.73737373737374,-121.31818181818181,2023-07-30,6.91
38.73737373737374,-121.31818181818181,2023-08-06,8.51
38.73737373737374,-121.31818181818181,2023-08-13,1.0
38.73737373737374,-121.31818181818181,2023-08-20,6.08
38.73737373737374,-121.31818181818181,2023-08-27,7.77
38.73737373737374,-121.31818181818181,2023-09-03,2.76
38.73737373737374,-121.31818181818181,2023-09-10,5.13
